contact_id,customer_id,contact_date,channel,proposed_product,result,employee_id,note
H002041,C00874,2025-11-15,オンライン面談,ファンドラップ,情報提供のみ,E021,ファンドラップを提案。前向きな反応。
H002042,C00874,2025-05-05,電話,NISA,検討中,E021,NISAを提案。前向きな反応。
H002043,C00875,2025-05-07,訪問,相続コンサル,検討中,E068,相続コンサルを提案。前向きな反応。
H002044,C00876,2025-11-07,訪問,NISA,検討中,E025,NISAを提案。前向きな反応。
H002045,C00878,2025-01-08,メール,投資信託,情報提供のみ,E075,投資信託を提案。前向きな反応。
H002046,C00878,2024-02-23,来店,一時払い保険,見送り,E075,一時払い保険を提案。反応は限定的。
H002047,C00878,2024-11-29,メール,外貨預金,見送り,E075,外貨預金を提案。反応は限定的。
H002048,C00879,2025-08-23,電話,相続コンサル,再訪問予定,E011,相続コンサルを提案。前向きな反応。
H002049,C00879,2024-07-28,メール,外国債券,見送り,E011,外国債券を提案。反応は限定的。
H002050,C00880,2026-06-23,メール,相続コンサル,成約,E075,相続コンサルを提案。前向きな反応。
H002051,C00880,2025-11-09,訪問,ファンドラップ,成約,E075,ファンドラップを提案。前向きな反応。
H002052,C00880,2026-04-13,来店,NISA,再訪問予定,E075,NISAを提案。前向きな反応。
H002053,C00880,2025-12-14,メール,外国債券,再訪問予定,E075,外国債券を提案。前向きな反応。
H002054,C00881,2026-06-27,電話,ファンドラップ,成約,E033,ファンドラップを提案。前向きな反応。
H002055,C00881,2026-02-16,オンライン面談,国内債券,見送り,E033,国内債券を提案。反応は限定的。
H002056,C00882,2026-01-03,メール,外国債券,成約,E002,外国債券を提案。前向きな反応。
H002057,C00882,2025-02-19,来店,ファンドラップ,見送り,E002,ファンドラップを提案。反応は限定的。
H002058,C00882,2025-11-22,オンライン面談,ファンドラップ,成約,E002,ファンドラップを提案。前向きな反応。
H002059,C00882,2025-09-05,オンライン面談,NISA,情報提供のみ,E002,NISAを提案。前向きな反応。
H002060,C00882,2025-05-25,メール,投資信託,検討中,E002,投資信託を提案。前向きな反応。
H002061,C00883,2025-01-31,訪問,外国債券,情報提供のみ,E012,外国債券を提案。前向きな反応。
H002062,C00884,2025-09-05,メール,相続コンサル,成約,E066,相続コンサルを提案。前向きな反応。
H002063,C00886,2026-03-27,電話,投資信託,検討中,E039,投資信託を提案。前向きな反応。
H002064,C00887,2024-11-21,来店,外貨預金,見送り,E032,外貨預金を提案。反応は限定的。
H002065,C00887,2024-10-23,電話,NISA,見送り,E032,NISAを提案。反応は限定的。
H002066,C00888,2026-01-24,訪問,NISA,成約,E009,NISAを提案。前向きな反応。
H002067,C00889,2026-06-04,オンライン面談,外国債券,再訪問予定,E010,外国債券を提案。前向きな反応。
H002068,C00889,2026-02-03,来店,一時払い保険,検討中,E010,一時払い保険を提案。前向きな反応。
H002069,C00889,2025-10-06,訪問,NISA,検討中,E010,NISAを提案。前向きな反応。
H002070,C00889,2025-10-09,電話,国内債券,成約,E010,国内債券を提案。前向きな反応。
H002071,C00889,2025-12-17,訪問,投資信託,再訪問予定,E010,投資信託を提案。前向きな反応。
H002072,C00890,2025-09-20,電話,国内債券,見送り,E036,国内債券を提案。反応は限定的。
H002073,C00890,2024-09-23,電話,外貨預金,検討中,E036,外貨預金を提案。前向きな反応。
H002074,C00890,2024-11-10,訪問,一時払い保険,情報提供のみ,E036,一時払い保険を提案。前向きな反応。
H002075,C00891,2024-11-03,来店,外国債券,見送り,E068,外国債券を提案。反応は限定的。
H002076,C00892,2025-12-13,メール,国内債券,再訪問予定,E075,国内債券を提案。前向きな反応。
H002077,C00892,2025-10-20,訪問,投資信託,検討中,E075,投資信託を提案。前向きな反応。
H002078,C00892,2024-12-29,オンライン面談,国内債券,情報提供のみ,E075,国内債券を提案。前向きな反応。
H002079,C00892,2025-04-18,オンライン面談,外国債券,検討中,E075,外国債券を提案。前向きな反応。
H002080,C00893,2024-12-12,来店,相続コンサル,検討中,E034,相続コンサルを提案。前向きな反応。
H002081,C00893,2024-09-21,オンライン面談,国内債券,情報提供のみ,E034,国内債券を提案。前向きな反応。
H002082,C00894,2025-09-01,オンライン面談,国内債券,再訪問予定,E050,国内債券を提案。前向きな反応。
H002083,C00895,2025-05-18,メール,一時払い保険,情報提供のみ,E034,一時払い保険を提案。前向きな反応。
H002084,C00895,2025-02-28,電話,国内債券,見送り,E034,国内債券を提案。反応は限定的。
H002085,C00895,2025-01-12,メール,国内債券,情報提供のみ,E034,国内債券を提案。前向きな反応。
H002086,C00896,2026-04-28,メール,ファンドラップ,再訪問予定,E018,ファンドラップを提案。前向きな反応。
H002087,C00896,2026-03-01,来店,NISA,成約,E018,NISAを提案。前向きな反応。
H002088,C00896,2025-08-08,メール,相続コンサル,成約,E018,相続コンサルを提案。前向きな反応。
H002089,C00897,2026-03-21,訪問,国内債券,検討中,E076,国内債券を提案。前向きな反応。
H002090,C00897,2025-12-11,来店,外貨預金,検討中,E076,外貨預金を提案。前向きな反応。
H002091,C00897,2026-02-23,来店,外国債券,成約,E076,外国債券を提案。前向きな反応。
H002092,C00897,2025-02-17,メール,一時払い保険,見送り,E076,一時払い保険を提案。反応は限定的。
H002093,C00897,2025-06-10,オンライン面談,投資信託,情報提供のみ,E076,投資信託を提案。前向きな反応。
H002094,C00898,2026-03-12,訪問,投資信託,成約,E059,投資信託を提案。前向きな反応。
H002095,C00898,2025-10-02,オンライン面談,ファンドラップ,検討中,E059,ファンドラップを提案。前向きな反応。
H002096,C00898,2025-08-21,来店,一時払い保険,見送り,E059,一時払い保険を提案。反応は限定的。
H002097,C00898,2026-02-16,訪問,投資信託,見送り,E059,投資信託を提案。反応は限定的。
H002098,C00898,2025-03-09,電話,外貨預金,検討中,E059,外貨預金を提案。前向きな反応。
H002099,C00899,2025-12-25,訪問,外貨預金,見送り,E034,外貨預金を提案。反応は限定的。
H002100,C00899,2025-03-26,電話,一時払い保険,再訪問予定,E034,一時払い保険を提案。前向きな反応。
H002101,C00899,2025-03-23,オンライン面談,国内債券,成約,E034,国内債券を提案。前向きな反応。
H002102,C00899,2025-08-23,オンライン面談,外国債券,検討中,E034,外国債券を提案。前向きな反応。
H002103,C00899,2025-11-19,来店,NISA,成約,E034,NISAを提案。前向きな反応。
H002104,C00900,2025-09-09,メール,投資信託,検討中,E012,投資信託を提案。前向きな反応。
H002105,C00901,2026-05-28,電話,投資信託,成約,E008,投資信託を提案。前向きな反応。
H002106,C00901,2025-08-27,オンライン面談,外国債券,検討中,E008,外国債券を提案。前向きな反応。
H002107,C00902,2026-05-21,来店,一時払い保険,再訪問予定,E034,一時払い保険を提案。前向きな反応。
H002108,C00904,2025-07-16,オンライン面談,国内債券,再訪問予定,E004,国内債券を提案。前向きな反応。
H002109,C00904,2024-08-24,メール,一時払い保険,見送り,E004,一時払い保険を提案。反応は限定的。
H002110,C00904,2025-07-12,電話,国内債券,見送り,E004,国内債券を提案。反応は限定的。
H002111,C00905,2025-12-15,電話,ファンドラップ,見送り,E075,ファンドラップを提案。反応は限定的。
H002112,C00905,2025-04-21,オンライン面談,外貨預金,見送り,E075,外貨預金を提案。反応は限定的。
H002113,C00905,2025-05-10,メール,外国債券,成約,E075,外国債券を提案。前向きな反応。
H002114,C00905,2025-12-04,訪問,外国債券,成約,E075,外国債券を提案。前向きな反応。
H002115,C00905,2024-12-23,来店,投資信託,情報提供のみ,E075,投資信託を提案。前向きな反応。
H002116,C00906,2025-06-11,来店,ファンドラップ,検討中,E053,ファンドラップを提案。前向きな反応。
H002117,C00907,2026-02-12,来店,NISA,成約,E033,NISAを提案。前向きな反応。
H002118,C00907,2025-10-25,メール,投資信託,見送り,E033,投資信託を提案。反応は限定的。
H002119,C00907,2026-01-02,来店,国内債券,見送り,E033,国内債券を提案。反応は限定的。
H002120,C00907,2025-03-20,訪問,NISA,検討中,E033,NISAを提案。前向きな反応。
H002121,C00908,2026-01-14,オンライン面談,相続コンサル,成約,E002,相続コンサルを提案。前向きな反応。
H002122,C00908,2025-06-26,訪問,NISA,検討中,E002,NISAを提案。前向きな反応。
H002123,C00910,2025-12-28,メール,相続コンサル,成約,E046,相続コンサルを提案。前向きな反応。
H002124,C00911,2025-06-16,来店,ファンドラップ,情報提供のみ,E025,ファンドラップを提案。前向きな反応。
H002125,C00911,2024-11-11,電話,NISA,見送り,E025,NISAを提案。反応は限定的。
H002126,C00912,2025-08-03,メール,ファンドラップ,情報提供のみ,E074,ファンドラップを提案。前向きな反応。
H002127,C00913,2025-11-12,電話,投資信託,検討中,E066,投資信託を提案。前向きな反応。
H002128,C00913,2025-03-04,電話,相続コンサル,成約,E066,相続コンサルを提案。前向きな反応。
H002129,C00913,2025-02-07,オンライン面談,相続コンサル,再訪問予定,E066,相続コンサルを提案。前向きな反応。
H002130,C00915,2026-06-07,電話,外貨預金,再訪問予定,E074,外貨預金を提案。前向きな反応。
H002131,C00915,2026-05-03,訪問,外貨預金,再訪問予定,E074,外貨預金を提案。前向きな反応。
H002132,C00915,2025-11-24,電話,相続コンサル,検討中,E074,相続コンサルを提案。前向きな反応。
H002133,C00915,2025-05-31,電話,投資信託,検討中,E074,投資信託を提案。前向きな反応。
H002134,C00915,2025-06-24,来店,国内債券,再訪問予定,E074,国内債券を提案。前向きな反応。
H002135,C00916,2025-07-15,来店,外貨預金,成約,E023,外貨預金を提案。前向きな反応。
H002136,C00916,2024-08-06,来店,NISA,成約,E023,NISAを提案。前向きな反応。
H002137,C00916,2024-10-27,電話,国内債券,見送り,E023,国内債券を提案。反応は限定的。
H002138,C00917,2025-08-05,メール,一時払い保険,情報提供のみ,E044,一時払い保険を提案。前向きな反応。
H002139,C00917,2025-01-05,訪問,相続コンサル,成約,E044,相続コンサルを提案。前向きな反応。
H002140,C00917,2025-03-30,メール,NISA,検討中,E044,NISAを提案。前向きな反応。
H002141,C00917,2024-10-20,メール,相続コンサル,情報提供のみ,E044,相続コンサルを提案。前向きな反応。
H002142,C00918,2026-02-05,オンライン面談,一時払い保険,成約,E034,一時払い保険を提案。前向きな反応。
H002143,C00919,2025-11-13,電話,相続コンサル,再訪問予定,E064,相続コンサルを提案。前向きな反応。
H002144,C00919,2024-12-20,電話,ファンドラップ,再訪問予定,E064,ファンドラップを提案。前向きな反応。
H002145,C00920,2026-07-08,訪問,外国債券,再訪問予定,E036,外国債券を提案。前向きな反応。
